char,sourceFile,motion,frame,manifestBodyBounds_w,manifestBodyBounds_h,manifestVisualBounds_w,manifestVisualBounds_h,manifestFootAnchor_x,manifestFootAnchor_y,manifestOffset_x,manifestOffset_y,manifestBattleScale,myAlphaBBox_w,myAlphaBBox_h,myAlphaBBox_footY,myAlphaBBox_centerX,manifestVsAlpha_heightDeltaPx,automatedFaceTemplateMatchScale_UNRELIABLE,automatedMatchConfidence_UNRELIABLE,visualJudgement,causeCandidate,comment
pisuke,assets/art/runtime/pisuke/p1/legacy_grabbed/grabbed.png,pose:grabbed,grabbed,262,277,262,277,133,278.949,-133,-278.949,0.5,262,277,278,132.5,0,0.31521739130434784,0.5242486000061035,OK,N/A (no anomaly found on visual review),
pisuke,assets/art/runtime/pisuke/p1/common_basic/guard.png,pose:guard,guard,262,347,262,347,133,355.78,-133,-355.78,0.5,264,347,348,132.5,0,0.2826086956521739,0.553068995475769,OK,N/A (no anomaly found on visual review),
pisuke,assets/art/runtime/pisuke/p1/common_basic/idle.png,pose:idle,idle,262,354,262,354,133,355.954,-133,-355.954,0.5,262,355,355,132.5,1,0.25,0.5826863646507263,OK,N/A (no anomaly found on visual review),
pisuke,assets/art/runtime/pisuke/p1/downset/ko.png,pose:ko,ko,377,131,377,131,190.5,171.136,-190.5,-171.136,0.5,377,133,133,190.0,2,0.4782608695652174,0.4993573725223541,OK,N/A (no anomaly found on visual review),
pisuke,assets/art/runtime/pisuke/p1/legacy_lunge/lunge.png,pose:lunge,lunge,315,288,315,288,159.5,289.948,-159.5,-289.948,0.5,317,288,289,159.0,0,0.25,0.6042411923408508,OK,N/A (no anomaly found on visual review),
pisuke,assets/art/runtime/pisuke/p1/legacy_sway/sway.png,pose:sway,sway,251,335,251,335,127.5,336.954,-127.5,-336.954,0.5,251,336,336,127.0,1,0.2826086956521739,0.6597636342048645,OK,N/A (no anomaly found on visual review),
pisuke,assets/art/runtime/pisuke/p1/downset/ult_charge.png,pose:ult_charge,ult_charge,297,225,298,225,150.5,249.507,-150.5,-249.507,0.5,299,225,226,150.0,0,0.25,0.5411245226860046,OK,N/A (no anomaly found on visual review),
pisuke,assets/art/runtime/pisuke/p1/common_basic/victory.png,pose:victory,victory,251,353,251,353,127.5,401.781,-127.5,-401.781,0.5,252,354,353,126.5,1,0.25,0.5749990344047546,OK,N/A (no anomaly found on visual review),
pisuke,assets/art/runtime/pisuke/p1/cmd_01/f1.png,cmd_01,F1,228,282,228,282,116,285.317,-116,-285.317,0.5,228,282,283,115.5,0,0.25,0.6198554635047913,OK,N/A (no anomaly found on visual review),
pisuke,assets/art/runtime/pisuke/p1/cmd_01/f2.png,cmd_01,F2,339,272,339,272,169.5,275.319,-169.5,-275.319,0.5,339,273,273,169.0,1,0.3804347826086957,0.5311753153800964,OK,N/A (no anomaly found on visual review),
pisuke,assets/art/runtime/pisuke/p1/cmd_01/f3.png,cmd_01,F3,322,262,322,262,163,263.954,-163,-263.954,0.5,322,263,263,162.5,1,0.2826086956521739,0.5328407883644104,OK,N/A (no anomaly found on visual review),
pisuke,assets/art/runtime/pisuke/p1/cmd_01/f4.png,cmd_01,F4,227,259,285,259,173.5,262.317,-173.5,-262.317,0.5,286,259,260,143.5,0,0.31521739130434784,0.5497897863388062,OK,N/A (no anomaly found on visual review),
pisuke,assets/art/runtime/pisuke/p1/cmd_02/f1.png,cmd_02,F1,199,266,248,266,101.5,267.949,-101.5,-267.949,0.5,250,266,267,125.5,0,0.25,0.543994128704071,OK,N/A (no anomaly found on visual review),
pisuke,assets/art/runtime/pisuke/p1/cmd_02/f2.png,cmd_02,F2,243,197,301,197,121.5,203.735,-121.5,-203.735,0.5,302,197,198,150.5,0,0.25,0.569020688533783,OK,N/A (no anomaly found on visual review),
pisuke,assets/art/runtime/pisuke/p1/cmd_02/f3.png,cmd_02,F3,303,137,303,137,151.5,143.053,-151.5,-143.053,0.5,303,137,138,151.0,0,0.2826086956521739,0.5131749510765076,OK,N/A (no anomaly found on visual review),
pisuke,assets/art/runtime/pisuke/p1/cmd_02/f4.png,cmd_02,F4,239,163,240,163,122.5,169.045,-122.5,-169.045,0.5,241,163,164,121.0,0,0.2826086956521739,0.5940883755683899,OK,N/A (no anomaly found on visual review),
pisuke,assets/art/runtime/pisuke/p1/cmd_03/f1.png,cmd_03,F1,189,252,255,252,96.5,259.413,-96.5,-259.413,0.5,257,252,253,129.0,0,0.25,0.5535832047462463,OK,N/A (no anomaly found on visual review),
pisuke,assets/art/runtime/pisuke/p1/cmd_03/f2.png,cmd_03,F2,262,199,262,199,131,208.45,-131,-208.45,0.5,262,201,201,130.5,2,0.25,0.5479819178581238,OK,N/A (no anomaly found on visual review),
pisuke,assets/art/runtime/pisuke/p1/cmd_03/f3.png,cmd_03,F3,238,321,263,342,121,352.142,-121,-352.142,0.5,264,344,344,133.5,2,0.34782608695652173,0.49002668261528015,OK,N/A (no anomaly found on visual review),
pisuke,assets/art/runtime/pisuke/p1/cmd_03/f4.png,cmd_03,F4,259,218,259,218,129.5,219.951,-129.5,-219.951,0.5,259,218,219,129.0,0,0.25,0.5307909846305847,OK,N/A (no anomaly found on visual review),
pisuke,assets/art/runtime/pisuke/p1/cmd_04/f1.png,cmd_04,F1,203,253,286,253,103.5,254.955,-103.5,-254.955,0.5,287,253,254,145.0,0,0.25,0.559573769569397,OK,N/A (no anomaly found on visual review),
pisuke,assets/art/runtime/pisuke/p1/cmd_04/f2.png,cmd_04,F2,281,229,296,229,140.5,230.956,-140.5,-230.956,0.5,296,230,230,147.5,1,0.2826086956521739,0.5611174702644348,OK,N/A (no anomaly found on visual review),
pisuke,assets/art/runtime/pisuke/p1/cmd_04/f3.png,cmd_04,F3,303,232,303,232,151.5,233.948,-151.5,-233.948,0.5,303,232,233,151.0,0,0.25,0.5619917511940002,OK,N/A (no anomaly found on visual review),
pisuke,assets/art/runtime/pisuke/p1/cmd_04/f4.png,cmd_04,F4,264,219,264,219,132,220.948,-132,-220.948,0.5,264,219,220,131.5,0,0.25,0.5450697541236877,OK,N/A (no anomaly found on visual review),
pisuke,assets/art/runtime/pisuke/p1/cmd_05/f1.png,cmd_05,F1,204,258,273,258,104,262,-104,-262,0.5,275,258,259,138.0,0,0.25,0.5146201252937317,OK,N/A (no anomaly found on visual review),
pisuke,assets/art/runtime/pisuke/p1/cmd_05/f2.png,cmd_05,F2,275,231,275,231,137.5,236.366,-137.5,-236.366,0.5,276,231,232,137.5,0,0.2826086956521739,0.553131103515625,OK,N/A (no anomaly found on visual review),
pisuke,assets/art/runtime/pisuke/p1/cmd_05/f3.png,cmd_05,F3,286,314,286,335,145,336.95,-145,-336.95,0.5,287,335,336,144.0,0,0.5434782608695652,0.6878361105918884,OK,N/A (no anomaly found on visual review),
pisuke,assets/art/runtime/pisuke/p1/cmd_05/f4.png,cmd_05,F4,253,231,260,319,135.5,322.317,-135.5,-322.317,0.5,262,319,320,131.5,0,0.5434782608695652,0.6381070017814636,OK,N/A (no anomaly found on visual review),
pisuke,assets/art/runtime/pisuke/p1/cmd_06/f1.png,cmd_06,F1,215,260,283,260,109.5,261.948,-109.5,-261.948,0.5,285,260,261,143.0,0,0.25,0.5523701310157776,OK,N/A (no anomaly found on visual review),
pisuke,assets/art/runtime/pisuke/p1/cmd_06/f2.png,cmd_06,F2,262,180,301,180,131,185.368,-131,-185.368,0.5,301,180,181,150.0,0,0.2826086956521739,0.5636727213859558,OK,N/A (no anomaly found on visual review),
pisuke,assets/art/runtime/pisuke/p1/cmd_06/f3.png,cmd_06,F3,303,160,303,161,151.5,162.955,-151.5,-162.955,0.5,303,163,163,151.0,2,0.25,0.5685714483261108,OK,N/A (no anomaly found on visual review),
pisuke,assets/art/runtime/pisuke/p1/cmd_06/f4.png,cmd_06,F4,278,203,280,203,142,205.634,-142,-205.634,0.5,281,203,204,140.0,0,0.25,0.518061101436615,OK,N/A (no anomaly found on visual review),
pisuke,assets/art/runtime/pisuke/p1/cmd_07/f1.png,cmd_07,F1,213,263,270,263,108.5,269.731,-108.5,-269.731,0.5,270,265,265,136.5,2,0.25,0.546942412853241,OK,N/A (no anomaly found on visual review),
pisuke,assets/art/runtime/pisuke/p1/cmd_07/f2.png,cmd_07,F2,262,197,301,197,131,206.451,-131,-206.451,0.5,301,199,199,150.0,2,0.34782608695652173,0.5393698215484619,OK,N/A (no anomaly found on visual review),
pisuke,assets/art/runtime/pisuke/p1/cmd_07/f3.png,cmd_07,F3,303,240,303,240,151.5,241.95,-151.5,-241.95,0.5,303,240,241,151.0,0,0.25,0.49470359086990356,OK,N/A (no anomaly found on visual review),
pisuke,assets/art/runtime/pisuke/p1/cmd_07/f4.png,cmd_07,F4,270,180,270,180,135,190.815,-135,-190.815,0.5,270,181,181,134.5,1,0.25,0.5461421012878418,OK,N/A (no anomaly found on visual review),
pisuke,assets/art/runtime/pisuke/p1/grab/f1.png,grab,F1,217,288,217,288,110.5,289.953,-110.5,-289.953,0.5,217,289,289,110.0,1,0.25,0.5509050488471985,OK,N/A (no anomaly found on visual review),
pisuke,assets/art/runtime/pisuke/p1/grab/f2.png,grab,F2,295,277,295,277,148.5,278.954,-148.5,-278.954,0.5,295,278,278,148.0,1,0.25,0.5224419236183167,OK,N/A (no anomaly found on visual review),
pisuke,assets/art/runtime/pisuke/p1/grab/f3.png,grab,F3,262,285,262,285,133,286.955,-133,-286.955,0.5,262,287,287,132.5,2,0.25,0.5647982358932495,OK,N/A (no anomaly found on visual review),
pisuke,assets/art/runtime/pisuke/p1/grab/f4.png,grab,F4,222,279,222,279,113,280.949,-113,-280.949,0.5,224,279,280,112.5,0,0.31521739130434784,0.5591199398040771,OK,N/A (no anomaly found on visual review),
pisuke,assets/art/runtime/pisuke/p1/high/f1.png,high,F1,257,396,257,396,130.5,400.683,-130.5,-400.683,0.5,259,396,397,130.0,0,0.25,0.5978173017501831,OK,N/A (no anomaly found on visual review),
pisuke,assets/art/runtime/pisuke/p1/high/f2.png,high,F2,249,315,249,315,126.5,321.732,-126.5,-321.732,0.5,251,315,316,126.0,0,0.6413043478260869,0.5021852850914001,OK,N/A (no anomaly found on visual review),
pisuke,assets/art/runtime/pisuke/p1/high/f3.png,high,F3,325,363,325,363,164.5,367.683,-164.5,-367.683,0.5,326,363,364,163.5,0,0.5760869565217391,0.5926554203033447,OK,N/A (no anomaly found on visual review),
pisuke,assets/art/runtime/pisuke/p1/high/f4.png,high,F4,242,304,242,304,123,305.951,-123,-305.951,0.5,243,304,305,122.0,0,0.2826086956521739,0.5814818739891052,OK,N/A (no anomaly found on visual review),
pisuke,assets/art/runtime/pisuke/p1/low/f1.png,low,F1,220,266,220,266,112,267.955,-112,-267.955,0.5,220,268,268,111.5,2,0.25,0.5516054630279541,OK,N/A (no anomaly found on visual review),
pisuke,assets/art/runtime/pisuke/p1/low/f2.png,low,F2,238,205,238,205,119,207.634,-119,-207.634,0.5,239,205,206,119.0,0,0.25,0.5292197465896606,OK,N/A (no anomaly found on visual review),
pisuke,assets/art/runtime/pisuke/p1/low/f3.png,low,F3,303,210,303,210,151.5,211.955,-151.5,-211.955,0.5,303,212,212,151.0,2,0.25,0.5516142249107361,OK,N/A (no anomaly found on visual review),
pisuke,assets/art/runtime/pisuke/p1/low/f4.png,low,F4,220,224,220,224,112,225.952,-112,-225.952,0.5,220,225,225,111.5,1,0.25,0.5523996949195862,OK,N/A (no anomaly found on visual review),
pisuke,assets/art/runtime/pisuke/p1/mid/f1.png,mid,F1,228,272,301,272,116,273.956,-116,-273.956,0.5,301,274,274,152.0,2,0.25,0.5247020125389099,OK,N/A (no anomaly found on visual review),
pisuke,assets/art/runtime/pisuke/p1/mid/f2.png,mid,F2,292,253,292,253,146,257,-146,-257,0.5,292,253,254,145.5,0,0.25,0.5145172476768494,OK,N/A (no anomaly found on visual review),
pisuke,assets/art/runtime/pisuke/p1/mid/f3.png,mid,F3,338,262,338,262,169,265.318,-169,-265.318,0.5,338,264,264,168.5,2,0.25,0.5032410025596619,OK,N/A (no anomaly found on visual review),
pisuke,assets/art/runtime/pisuke/p1/mid/f4.png,mid,F4,266,255,295,255,163,257.633,-163,-257.633,0.5,297,255,256,149.0,0,0.25,0.5697895288467407,OK,N/A (no anomaly found on visual review),
pisuke,assets/art/runtime/pisuke/p1/mikiri/f1.png,mikiri,F1,226,287,226,287,115,289.634,-115,-289.634,0.5,228,287,288,114.5,0,0.25,0.622071385383606,OK,N/A (no anomaly found on visual review),
pisuke,assets/art/runtime/pisuke/p1/mikiri/f2.png,mikiri,F2,218,255,218,255,110,256.95,-110,-256.95,0.5,220,255,256,109.5,0,0.25,0.5709397196769714,OK,N/A (no anomaly found on visual review),
pisuke,assets/art/runtime/pisuke/p1/mikiri/f3.png,mikiri,F3,303,236,303,236,151.5,238.636,-151.5,-238.636,0.5,303,238,238,151.0,2,0.25,0.5277799963951111,OK,N/A (no anomaly found on visual review),
pisuke,assets/art/runtime/pisuke/p1/mikiri/f4.png,mikiri,F4,224,283,224,283,114,285.633,-114,-285.633,0.5,226,283,284,113.5,0,0.25,0.6119256019592285,OK,N/A (no anomaly found on visual review),
pisuke,assets/art/runtime/pisuke/p1/roar/f1.png,roar,F1,243,276,243,276,123.5,280,-123.5,-280,0.5,245,276,277,123.0,0,0.25,0.5662636160850525,OK,N/A (no anomaly found on visual review),
pisuke,assets/art/runtime/pisuke/p1/roar/f2.png,roar,F2,245,322,245,322,124.5,324.633,-124.5,-324.633,0.5,247,322,323,124.0,0,0.2826086956521739,0.5215805172920227,OK,N/A (no anomaly found on visual review),
pisuke,assets/art/runtime/pisuke/p1/roar/f3.png,roar,F3,267,331,268,331,135.5,332.953,-135.5,-332.953,0.5,268,332,332,135.5,1,0.25,0.5397837162017822,OK,N/A (no anomaly found on visual review),
pisuke,assets/art/runtime/pisuke/p1/roar/f4.png,roar,F4,236,270,255,270,120,273.318,-120,-273.318,0.5,256,270,271,129.5,0,0.2826086956521739,0.5352527499198914,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/legacy_crouch/crouch.png,pose:crouch,crouch,361,257,361,257,182.5,258.788,-182.5,-258.788,0.5,362,257,258,181.5,0,0.31521739130434784,0.5690500736236572,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/legacy_crouch_atk/crouch_atk.png,pose:crouch_atk,crouch_atk,396,257,396,257,200,258.788,-200,-258.788,0.5,397,257,258,199.0,0,0.2826086956521739,0.6491363048553467,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/downset/down.png,pose:down,down,434,145,434,145,219,163.68,-219,-163.68,0.5,434,147,147,218.5,2,0.2826086956521739,0.6014365553855896,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/common_basic/flinch.png,pose:flinch,flinch,326,366,326,366,165,402.366,-165,-402.366,0.5,326,367,367,164.5,1,0.2826086956521739,0.5994371771812439,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/downset/getup.png,pose:getup,getup,388,257,388,257,196,259.53,-196,-259.53,0.5,388,258,258,195.5,1,0.4782608695652174,0.6226571798324585,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/legacy_grabbed/grabbed.png,pose:grabbed,grabbed,340,309,340,309,172,309.792,-172,-309.792,0.5,340,309,309,171.5,0,0.25,0.602573037147522,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/common_basic/guard.png,pose:guard,guard,282,360,282,360,143,363.265,-143,-363.265,0.5,282,361,361,142.5,1,0.25,0.5516446232795715,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/common_basic/idle.png,pose:idle,idle,304,368,304,368,154,369.794,-154,-369.794,0.5,304,368,369,153.5,0,0.25,0.6042709350585938,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/downset/ko.png,pose:ko,ko,447,128,447,128,225.5,166.659,-225.5,-166.659,0.5,447,128,129,225.0,0,0.41304347826086957,0.592704713344574,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/legacy_lunge/lunge.png,pose:lunge,lunge,383,286,383,286,193.5,287.792,-193.5,-287.792,0.5,383,286,287,193.0,0,0.3804347826086957,0.664692759513855,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/legacy_sway/sway.png,pose:sway,sway,297,335,297,335,150.5,336.794,-150.5,-336.794,0.5,297,335,336,150.0,0,0.2826086956521739,0.631217896938324,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/downset/ult_charge.png,pose:ult_charge,ult_charge,314,273,314,273,159,274.79,-159,-274.79,0.5,314,273,274,158.5,0,0.44565217391304346,0.6034107208251953,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/common_basic/victory.png,pose:victory,victory,274,379,274,379,139,403.801,-139,-403.801,0.5,274,379,378,138.5,0,0.25,0.5760596990585327,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/cmd_01/f1.png,cmd_01,F1,275,325,275,325,139.5,326.792,-139.5,-326.792,0.5,275,325,326,139.0,0,0.41304347826086957,0.6007493138313293,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/cmd_01/f2.png,cmd_01,F2,326,307,326,307,163,312.474,-163,-312.474,0.5,326,307,308,162.5,0,0.25,0.6098787784576416,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/cmd_01/f3.png,cmd_01,F3,246,315,246,315,125,316.795,-125,-316.795,0.5,246,316,316,124.5,1,0.25,0.5883267521858215,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/cmd_01/f4.png,cmd_01,F4,230,331,230,331,117,334.264,-117,-334.264,0.5,230,331,332,116.5,0,0.2826086956521739,0.6108080744743347,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/cmd_02/f1.png,cmd_02,F1,287,324,287,324,145.5,333.883,-145.5,-333.883,0.5,287,325,325,145.0,1,0.41304347826086957,0.6277080774307251,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/cmd_02/f2.png,cmd_02,F2,307,315,307,315,154.5,326.35,-154.5,-326.35,0.5,308,316,316,153.5,1,0.25,0.6233659386634827,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/cmd_02/f3.png,cmd_02,F3,263,327,293,327,163.5,333.942,-163.5,-333.942,0.5,293,327,328,148.0,0,0.41304347826086957,0.574080765247345,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/cmd_02/f4.png,cmd_02,F4,269,349,293,349,160.5,350.794,-160.5,-350.794,0.5,293,350,350,148.0,1,0.6086956521739131,0.5940387845039368,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/cmd_03/f1.png,cmd_03,F1,267,303,267,303,135.5,306.264,-135.5,-306.264,0.5,267,303,304,135.0,0,0.34782608695652173,0.6382611393928528,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/cmd_03/f2.png,cmd_03,F2,256,268,274,268,128,272.737,-128,-272.737,0.5,274,268,269,136.5,0,0.2826086956521739,0.6528988480567932,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/cmd_03/f3.png,cmd_03,F3,283,247,283,249,141.5,257.413,-141.5,-257.413,0.5,283,250,250,141.0,1,0.25,0.5798800587654114,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/cmd_03/f4.png,cmd_03,F4,275,289,275,289,137.5,290.791,-137.5,-290.791,0.5,275,289,290,137.0,0,0.34782608695652173,0.6390984058380127,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/cmd_04/f1.png,cmd_04,F1,258,287,258,287,131,293.947,-131,-293.947,0.5,258,287,288,130.5,0,0.34782608695652173,0.6296830773353577,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/cmd_04/f2.png,cmd_04,F2,276,249,276,249,138,257.426,-138,-257.426,0.5,276,249,250,137.5,0,0.2826086956521739,0.653748631477356,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/cmd_04/f3.png,cmd_04,F3,272,202,279,204,136,205.787,-136,-205.787,0.5,279,204,205,139.0,0,0.25,0.5766262412071228,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/cmd_04/f4.png,cmd_04,F4,255,270,255,270,129.5,276.946,-129.5,-276.946,0.5,255,270,271,129.0,0,0.3804347826086957,0.640219509601593,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/cmd_05/f1.png,cmd_05,F1,263,305,263,305,133.5,306.793,-133.5,-306.793,0.5,263,305,306,133.0,0,0.3804347826086957,0.6226340532302856,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/cmd_05/f2.png,cmd_05,F2,260,276,260,276,130,286.632,-130,-286.632,0.5,260,276,277,129.5,0,0.25,0.6183340549468994,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/cmd_05/f3.png,cmd_05,F3,327,246,327,246,163.5,254.412,-163.5,-254.412,0.5,327,246,247,163.0,0,0.25,0.5897814631462097,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/cmd_05/f4.png,cmd_05,F4,265,291,307,291,176.5,292.793,-176.5,-292.793,0.5,307,291,292,155.0,0,0.34782608695652173,0.6351251006126404,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/cmd_06/f1.png,cmd_06,F1,265,304,265,304,134.5,306.53,-134.5,-306.53,0.5,265,304,305,134.0,0,0.3804347826086957,0.6329248547554016,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/cmd_06/f2.png,cmd_06,F2,244,325,244,335,122,336.794,-122,-336.794,0.5,244,336,336,121.5,1,0.34782608695652173,0.630168616771698,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/cmd_06/f3.png,cmd_06,F3,248,240,297,271,124,277.941,-124,-277.941,0.5,297,272,273,148.0,1,0.2826086956521739,0.6001011729240417,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/cmd_06/f4.png,cmd_06,F4,263,305,292,305,161.5,307.529,-161.5,-307.529,0.5,293,305,306,146.0,0,0.3804347826086957,0.6315142512321472,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/cmd_07/f1.png,cmd_07,F1,261,315,261,315,132.5,330.788,-132.5,-330.788,0.5,261,315,316,132.0,0,0.34782608695652173,0.6129070520401001,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/cmd_07/f2.png,cmd_07,F2,183,320,258,332,145.5,344.823,-145.5,-344.823,0.5,258,333,333,130.5,1,0.6086956521739131,0.7315919399261475,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/cmd_07/f3.png,cmd_07,F3,308,258,308,293,154,294.789,-154,-294.789,0.5,308,293,294,153.5,0,0.25,0.6452684998512268,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/cmd_07/f4.png,cmd_07,F4,269,313,285,313,152.5,328.795,-152.5,-328.795,0.5,285,313,314,144.0,0,0.3804347826086957,0.6124225854873657,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/grab/f1.png,grab,F1,257,344,257,344,130.5,345.793,-130.5,-345.793,0.5,257,345,345,130.0,1,0.3804347826086957,0.5768649578094482,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/grab/f2.png,grab,F2,326,341,326,341,163,342.793,-163,-342.793,0.5,326,341,342,162.5,0,0.44565217391304346,0.6321475505828857,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/grab/f3.png,grab,F3,271,352,271,352,137.5,353.789,-137.5,-353.789,0.5,271,352,353,137.0,0,0.41304347826086957,0.5956810116767883,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/grab/f4.png,grab,F4,233,343,233,343,118.5,346.263,-118.5,-346.263,0.5,233,343,344,118.0,0,0.25,0.5804908275604248,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/high/f1.png,high,F1,271,425,271,425,137.5,428.264,-137.5,-428.264,0.5,271,425,426,137.0,0,0.34782608695652173,0.7341986894607544,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/high/f2.png,high,F2,243,413,243,413,123.5,414.794,-123.5,-414.794,0.5,243,413,414,123.0,0,0.3804347826086957,0.7076278924942017,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/high/f3.png,high,F3,323,422,323,422,163.5,423.793,-163.5,-423.793,0.5,323,422,423,163.0,0,0.5108695652173914,0.6743780374526978,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/high/f4.png,high,F4,277,342,289,418,152.5,421.264,-152.5,-421.264,0.5,289,418,419,146.0,0,0.6739130434782609,0.847876787185669,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/low/f1.png,low,F1,256,270,260,270,134,279.156,-134,-279.156,0.5,261,270,271,131.0,0,0.31521739130434784,0.6516209840774536,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/low/f2.png,low,F2,304,225,304,225,152,228.264,-152,-228.264,0.5,304,225,226,151.5,0,0.25,0.6228188872337341,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/low/f3.png,low,F3,302,213,302,213,153,214.793,-153,-214.793,0.5,302,213,214,152.5,0,0.25,0.601269543170929,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/low/f4.png,low,F4,221,206,221,206,112.5,209.263,-112.5,-209.263,0.5,223,206,207,112.0,0,0.25,0.6230034828186035,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/mid/f1.png,mid,F1,261,300,261,300,132.5,303.264,-132.5,-303.264,0.5,261,300,301,132.0,0,0.25,0.5881911516189575,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/mid/f2.png,mid,F2,262,285,262,285,133,289,-133,-289,0.5,262,286,286,132.5,1,0.41304347826086957,0.6340018510818481,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/mid/f3.png,mid,F3,305,290,305,290,154.5,293.265,-154.5,-293.265,0.5,305,292,292,154.0,2,0.41304347826086957,0.6327364444732666,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/mid/f4.png,mid,F4,248,289,292,302,169,303.788,-169,-303.788,0.5,293,302,303,146.0,0,0.6413043478260869,0.8574810028076172,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/mikiri/f1.png,mikiri,F1,292,375,292,375,148,376.792,-148,-376.792,0.5,292,375,376,147.5,0,0.7065217391304348,0.5989799499511719,OK,N/A (no anomaly found on visual review),
takimaru,assets/art/runtime/takimaru/p1/mikiri/f2.png,mikiri,F2,244,360,244,360,124,361.789,-124,-361.789,0.5,244,360,361,123.5,0,0.31521739130434784,0.6059819459915161,OK,N/A (no anomaly found on visual review),
